,City,State,City_State,Latitude,Longitude
4440, Vienna,WV," Vienna, WV",39.3270191,-81.5484578
4441, Morristown,TN," Morristown, TN",36.2139814,-83.2948922
4442, Dallas,TX," Dallas, TX",32.7766642,-96.7969879
4443, Dallas,TX," Dallas, TX",32.7766642,-96.7969879
4444, Riverside,CA," Riverside, CA",33.9806005,-117.3754942
4445, Jonesboro,AR," Jonesboro, AR",35.8422967,-90.704279
4446, Great Falls,MT," Great Falls, MT",47.5052849,-111.3007715
4447, Woodbridge,VA," Woodbridge, VA",38.6581722,-77.2497049
4448, Salisbury,MD," Salisbury, MD",38.3606736,-75.5993692
4449, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
4450, Grand Forks,ND," Grand Forks, ND",47.9252568,-97.0328547
4451, Dayton,OH," Dayton, OH",39.7589478,-84.1916069
4452, Lewisville,TX," Lewisville, TX",33.046233,-96.994174
4453, Hodgkins,IL," Hodgkins, IL",41.7689207,-87.857835
4454, Pinellas Park,FL," Pinellas Park, FL",27.8428025,-82.6995443
4455, Concord,NH," Concord, NH",43.2081366,-71.5375718
4456, Indianapolis,IN," Indianapolis, IN",39.768403,-86.158068
4457, Topeka,KS," Topeka, KS",39.0473451,-95.6751576
4458, Brown Deer,WI," Brown Deer, WI",43.1633426,-87.9645321
4459, Decatur,IL," Decatur, IL",39.8403147,-88.9548001
4460, Bluffton,SC," Bluffton, SC",32.2371465,-80.8603868
4461, Deltona,FL," Deltona, FL",28.9005446,-81.2636738
4462, Evergreen Park,IL," Evergreen Park, IL",41.7205889,-87.7017175
4463, Greensboro,NC," Greensboro, NC",36.0726354,-79.7919754
4464, Tampa,FL," Tampa, FL",27.950575,-82.4571776
4465, Myrtle Beach,SC," Myrtle Beach, SC",33.6890603,-78.8866943
4466, Fairlawn,OH," Fairlawn, OH",41.127833,-81.609844
4467, Brandon,FL," Brandon, FL",27.937801,-82.2859247
4468, Niagara Falls,NY," Niagara Falls, NY",43.0962143,-79.0377388
4469, Santa Fe,NM," Santa Fe, NM",35.6869752,-105.937799
4470, Pearl City,HI," Pearl City, HI",21.3972222,-157.9733333
4471, Naples,FL," Naples, FL",26.1420358,-81.7948103
4472, Southgate,MI," Southgate, MI",42.2139284,-83.1938147
4473, Lima,OH," Lima, OH",40.742551,-84.1052256
4474, Lincoln,NE," Lincoln, NE",40.813616,-96.7025955
4475, Gastonia,NC," Gastonia, NC",35.262082,-81.1873005
4476, Joplin,MO," Joplin, MO",37.0842271,-94.513281
4477, San Antonio,TX," San Antonio, TX",29.4241219,-98.4936282
4478, Holland,MI," Holland, MI",42.7875235,-86.1089301
4479, Yuba City,CA," Yuba City, CA",39.1404477,-121.6169108
4480, Conroe,TX," Conroe, TX",30.3118769,-95.4560512
4481, Clearwater,FL," Clearwater, FL",27.9658533,-82.8001026
4482, Middletown,NY," Middletown, NY",41.4459271,-74.4229341
4483, Traverse City,MI," Traverse City, MI",44.7630567,-85.6206317
4484, Kokomo,IN," Kokomo, IN",40.486427,-86.1336033
4485, Salina,KS," Salina, KS",38.8402805,-97.6114237
4486, Longview,TX," Longview, TX",32.5007037,-94.7404891
4487, Montgomery,IL," Montgomery, IL",41.730585,-88.3459048
4488, Cheyenne,WY," Cheyenne, WY",41.1399814,-104.8202462
4489, Battle Creek,MI," Battle Creek, MI",42.3211522,-85.1797142
4490, Elmira,NY," Elmira, NY",42.0897965,-76.8077338
4491, Medford,NY," Medford, NY",40.8175985,-73.0001068
4492, Sioux City,IA," Sioux City, IA",42.4963416,-96.4049408
4493, Vacaville,CA," Vacaville, CA",38.3565773,-121.9877444
4494, Tucker,GA," Tucker, GA",33.8545479,-84.2171424
4495, Laurel,MD," Laurel, MD",39.0992752,-76.8483061
4496, Casper,WY," Casper, WY",42.8500769,-106.3251749
4497, Bloomington,IN," Bloomington, IN",39.165325,-86.5263857
4498, Odessa,TX," Odessa, TX",31.8456816,-102.3676431
4499, Latham,NY," Latham, NY",42.7477661,-73.760537
4500, Orange,CT," Orange, CT",41.278637,-73.0265277
4501, Goldsboro,NC," Goldsboro, NC",35.3848841,-77.9927651
4502, Port Charlotte,FL," Port Charlotte, FL",26.9761707,-82.0906448
4503, Nashville,TN," Nashville, TN",36.1626638,-86.7816016
4504, Paducah,KY," Paducah, KY",37.0833893,-88.6000478
4505, Lakeland,FL," Lakeland, FL",28.0394654,-81.9498042
4506, Asheville,NC," Asheville, NC",35.5950581,-82.5514869
4507, Austin,TX," Austin, TX",30.267153,-97.7430608
4508, Cincinnati,OH," Cincinnati, OH",39.1031182,-84.5120196
4509, Oxnard,CA," Oxnard, CA",34.1975048,-119.1770516
4510, Plattsburgh,NY," Plattsburgh, NY",44.6994873,-73.4529124
4511, Lynchburg,VA," Lynchburg, VA",37.4137536,-79.1422464
4512, South Charleston,WV," South Charleston, WV",38.3685523,-81.6998865
4513, Harker Heights,TX," Harker Heights, TX",31.0835102,-97.6597376
4514, Altoona,PA," Altoona, PA",40.5186809,-78.3947359
4515, Grand Island,NE," Grand Island, NE",40.9263957,-98.3420118
4516, Augusta,ME," Augusta, ME",44.3106241,-69.7794897
4517, Des Plaines,IL," Des Plaines, IL",42.0333623,-87.8833991
4518, Ontario,OH," Ontario, OH",40.7595012,-82.5901725
4519, Tyler,TX," Tyler, TX",32.3512601,-95.3010624
4520, Onalaska,WI," Onalaska, WI",43.8844092,-91.2351393
4521, Byram,MS," Byram, MS",32.1793163,-90.2453671
4522, Davenport,FL," Davenport, FL",28.1614046,-81.6017417
4523, Plainfield,IN," Plainfield, IN",39.7042123,-86.3994387
4524, Victoria,TX," Victoria, TX",28.8052674,-97.0035982
4525, Evanston,IL," Evanston, IL",42.0450722,-87.6876969
4526, Council Bluffs,IA," Council Bluffs, IA",41.2619444,-95.8608333
4527, Danville,IN," Danville, IN",39.7606013,-86.5263879
4528, New Port Richey,FL," New Port Richey, FL",28.2441768,-82.7192671
4529, Chandler,AZ," Chandler, AZ",33.3061605,-111.8412502
4530, Dallas,TX," Dallas, TX",32.7766642,-96.7969879
4531, Tinley Park,IL," Tinley Park, IL",41.5731442,-87.7932939
4532, Addison,IL," Addison, IL",41.931696,-87.9889556
4533, Woodridge,IL," Woodridge, IL",41.7469749,-88.0503406
4534, Southfield,MI," Southfield, MI",42.4733688,-83.2218731
4535, Independence,MO," Independence, MO",39.0911161,-94.4155068
4536, El Paso,TX," El Paso, TX",31.7618778,-106.4850217
4537, Hattiesburg,MS," Hattiesburg, MS",31.3271189,-89.2903392
4538, Rochester,MN," Rochester, MN",44.0121221,-92.4801989
4539, Jackson,TN," Jackson, TN",35.6145169,-88.8139469
4540, Albany,GA," Albany, GA",31.5785074,-84.155741
4541, Anderson,SC," Anderson, SC",34.5034394,-82.6501332
4542, Clarksville,TN," Clarksville, TN",36.5297706,-87.3594528
4543, Mankato,MN," Mankato, MN",44.1635775,-93.9993996
4544, Maplewood,MO," Maplewood, MO",38.6125521,-90.3245599
4545, Beavercreek,OH," Beavercreek, OH",39.7092262,-84.0632685
4546, Houma,LA," Houma, LA",29.5957696,-90.7195348
4547, Colonial Heights,VA," Colonial Heights, VA",37.244039,-77.4102607
4548, Baton Rouge,LA," Baton Rouge, LA",30.4514677,-91.1871466
4549, Cincinnati,OH," Cincinnati, OH",39.1031182,-84.5120196
4550, Sacramento,CA," Sacramento, CA",38.5815719,-121.4943996
4551, Pensacola,FL," Pensacola, FL",30.421309,-87.2169149
4552, Wausau,WI," Wausau, WI",44.9591352,-89.6301221
4553, Allentown,PA," Allentown, PA",40.6022939,-75.4714098
4554, Murfreesboro,TN," Murfreesboro, TN",35.8456213,-86.39027
4555, State College,PA," State College, PA",40.7933949,-77.8600012
4556, Rome,GA," Rome, GA",34.257038,-85.1646726
4557, Princeton,NJ," Princeton, NJ",40.3572976,-74.6672226
4558, Loveland,OH," Loveland, OH",39.2689476,-84.263826
4559, Watertown,NY," Watertown, NY",43.9747838,-75.9107565
4560, Waterloo,IA," Waterloo, IA",42.492786,-92.3425775
4561, Muncy,PA," Muncy, PA",41.2056373,-76.7855152
4562, Tampa,FL," Tampa, FL",27.950575,-82.4571776
4563, Pueblo,CO," Pueblo, CO",38.2544472,-104.6091409
4564, Jamestown,NY," Jamestown, NY",42.0970023,-79.2353259
4565, Exton,PA," Exton, PA",40.0325817,-75.6274583
4566, Saint Clairsville,OH," Saint Clairsville, OH",40.0803199,-80.90176
4567, Vero Beach,FL," Vero Beach, FL",27.6386434,-80.3972736
4568, Muskegon,MI," Muskegon, MI",43.2341813,-86.2483921
4569, Rapid City,SD," Rapid City, SD",44.0805434,-103.2310149
4570, Ames,IA," Ames, IA",42.0307812,-93.6319131
4571, Charlotte,NC," Charlotte, NC",35.2270869,-80.8431267
4572, Bluefield,VA," Bluefield, VA",37.252617,-81.2712105
4573, Raleigh,NC," Raleigh, NC",35.7795897,-78.6381787
4574, Florence,SC," Florence, SC",34.1954331,-79.7625625
4575, Knoxville,TN," Knoxville, TN",35.9606384,-83.9207392
4576, Virginia Beach,VA," Virginia Beach, VA",36.8529263,-75.977985
4577, Easton,PA," Easton, PA",40.688432,-75.2207323
4578, North Augusta,SC," North Augusta, SC",33.5018026,-81.9651152
4579, Slidell,LA," Slidell, LA",30.2751945,-89.7811745
4580, Richland Hills,TX," Richland Hills, TX",32.8159623,-97.2280695
4581, Hilton Head,SC," Hilton Head, SC",32.216316,-80.752608
4582, Lake Charles,LA," Lake Charles, LA",30.2265949,-93.2173758
4583, Topeka,KS," Topeka, KS",39.0473451,-95.6751576
4584, Concord,NC," Concord, NC",35.4087517,-80.579511
4585, Plainfield,IN," Plainfield, IN",39.7042123,-86.3994387
4586, El Paso,TX," El Paso, TX",31.7618778,-106.4850217
4587, Slidell,LA," Slidell, LA",30.2751945,-89.7811745
4588, Lake Charles,LA," Lake Charles, LA",30.2265949,-93.2173758
4589, Bldg. #,San," Bldg. #, San",37.7955458,-122.3934205
4590, Savannah,GA," Savannah, GA",32.0808989,-81.091203
4591, Anchorage,AK," Anchorage, AK",61.2180556,-149.9002778
4592, Anchorage,AK," Anchorage, AK",61.2180556,-149.9002778
4593, Flagstaff,AZ," Flagstaff, AZ",35.1982836,-111.651302
4594, Gilbert,AZ," Gilbert, AZ",33.3528264,-111.789027
4595, Phoenix,AZ," Phoenix, AZ",33.4483771,-112.0740373
4596, Phoenix,AZ," Phoenix, AZ",33.4483771,-112.0740373
4597, Palm Desert,CA," Palm Desert, CA",33.7222445,-116.3744556
4598, City Of Industry,CA," City Of Industry, CA",34.0197335,-117.9586754
4599, Concord,CA," Concord, CA",37.9779776,-122.0310733
4600, Chino,CA," Chino, CA",34.0122346,-117.688944
4601, El Monte,CA," El Monte, CA",34.0686206,-118.0275667
4602, Long Beach,CA," Long Beach, CA",33.7700504,-118.1937395
4603, Fullerton,CA," Fullerton, CA",33.8703645,-117.9242123
4604, Scranton Dickson Ci,PA," Scranton Dickson Ci, PA",41.467642,-75.6187766
4605, Gardena,CA," Gardena, CA",33.8883487,-118.3089624
4606, Ontario,CA," Ontario, CA",34.0633443,-117.6508876
4607, Folsom,CA," Folsom, CA",38.6779591,-121.1760583
4608, Roseville,CA," Roseville, CA",38.7521235,-121.2880059
4609, Sacramento,CA," Sacramento, CA",38.5815719,-121.4943996
4610, Sacramento,CA," Sacramento, CA",38.5815719,-121.4943996
4611, San Bernardino,CA," San Bernardino, CA",34.1083449,-117.2897652
4612, San Fernando,CA," San Fernando, CA",34.2819461,-118.4389719
4613, Stanton,CA," Stanton, CA",33.8028875,-117.9931203
4614, Arvada,CO," Arvada, CO",39.8027644,-105.0874842
4615, Aurora,CO," Aurora, CO",39.7294319,-104.8319195
4616, Denver,CO," Denver, CO",39.7392358,-104.990251
4617, Fairbanks,AK," Fairbanks, AK",64.8377778,-147.7163888
4618, Littleton,CO," Littleton, CO",39.613321,-105.0166498
4619, Newington,CT," Newington, CT",41.6972996,-72.7228293
4620, Lone Tree,CO," Lone Tree, CO",39.536482,-104.8970678
4621, Jacksonville,NC," Jacksonville, NC",34.7540524,-77.4302414
4622, Tampa,FL," Tampa, FL",27.950575,-82.4571776
4623, Oakwood,GA," Oakwood, GA",34.227602,-83.8843455
4624, Atlanta,GA," Atlanta, GA",33.7489954,-84.3879824
4625, Fort Collins,CO," Fort Collins, CO",40.5852602,-105.084423
4626, Worcester,MA," Worcester, MA",42.2625932,-71.8022934
4627, Catonsville,MD," Catonsville, MD",39.2720509,-76.7319161
4628, Fountain Valley,CA," Fountain Valley, CA",33.7090212,-117.9544069
4629, Frederick,MD," Frederick, MD",39.4142688,-77.4105409
4630, Gaithersburg,MD," Gaithersburg, MD",39.1434406,-77.2013705
4631, Waldorf,MD," Waldorf, MD",38.6265124,-76.9105483
4632, Novi,MI," Novi, MI",42.48059,-83.4754913
4633, Jackson,MI," Jackson, MI",42.245869,-84.4013462
4634, Madison Heights,MI," Madison Heights, MI",42.4858692,-83.1052028
4635, Port Huron,MI," Port Huron, MI",42.9708634,-82.4249142
4636, Saginaw,MI," Saginaw, MI",43.4194699,-83.9508068
4637, Portage,MI," Portage, MI",42.2011538,-85.5800022
4638, Alpharetta,GA," Alpharetta, GA",34.0753762,-84.2940899
4639, Utica,MI," Utica, MI",42.6261446,-83.0335384
4640, Baltimore Rosedale,MD," Baltimore Rosedale, MD",39.3201074,-76.5155191
4641, Canton,MI," Canton, MI",42.3086444,-83.482116
4642, Ypsilanti,MI," Ypsilanti, MI",42.2411499,-83.6129939
4643, Woodbury,NJ," Woodbury, NJ",39.8381691,-75.1526774
4644, Torrance,CA," Torrance, CA",33.8358492,-118.3406288
4645, Manchester,NH," Manchester, NH",42.9956397,-71.4547891
4646, Freehold,NJ," Freehold, NJ",40.2136754,-74.3000878
4647, Elmsford,NY," Elmsford, NY",41.0550969,-73.8201337
4648, Morrisville,NC," Morrisville, NC",35.823483,-78.8255621
4649, Willow Grove,PA," Willow Grove, PA",40.1439985,-75.1157286
4650, Cheektowaga,NY," Cheektowaga, NY",42.9026136,-78.744572
4651, Erie,PA," Erie, PA",42.1292241,-80.085059
4652, Monroeville,PA," Monroeville, PA",40.4211798,-79.7881024
4653, West Mifflin,PA," West Mifflin, PA",40.3634026,-79.8664375
4654, Albuquerque,NM," Albuquerque, NM",35.0843859,-106.650422
4655, Layton,UT," Layton, UT",41.0602216,-111.9710529
4656, Murray,UT," Murray, UT",40.6668916,-111.8879909
4657, Riverdale,UT," Riverdale, UT",41.1768888,-112.0038311
4658, Roseville,MI," Roseville, MI",42.4972583,-82.9371409
4659, Coral Springs,FL," Coral Springs, FL",26.271192,-80.2706044
4660, Seattle,WA," Seattle, WA",47.6062095,-122.3320708
4661, Salt Lake City,UT," Salt Lake City, UT",40.7607793,-111.8910474
4662, Langhorne,PA," Langhorne, PA",40.1745538,-74.9226665
4663, Tucson,AZ," Tucson, AZ",32.2226066,-110.9747108
4664, Auburn,WA," Auburn, WA",47.3073228,-122.2284532
4665, Pittsburgh,PA," Pittsburgh, PA",40.4406248,-79.9958864
4666, Provo,UT," Provo, UT",40.2338438,-111.6585337
4667, Valdosta,GA," Valdosta, GA",30.8327022,-83.2784851
4668, Statesboro,GA," Statesboro, GA",32.4487876,-81.7831674
4669, Elwood,IL," Elwood, IL",41.4039201,-88.1117242
4670, Moore,OK," Moore, OK",35.3395079,-97.4867028
4671, Mcallen,TX," Mcallen, TX",26.2034071,-98.2300124
4672, King,NC," King, NC",36.2806939,-80.3592197
4673, Norfolk,VA," Norfolk, VA",36.8507689,-76.2858726
4674, Winston-Salem,NC," Winston-Salem, NC",36.0998596,-80.244216
4675, El Paso,TX," El Paso, TX",31.7618778,-106.4850217
4676, Kernersville,NC," Kernersville, NC",36.1198588,-80.0736533
4677, Memphis,TN," Memphis, TN",35.1495343,-90.0489801
4678, Biloxi,MS," Biloxi, MS",30.3960318,-88.8853078
4679, Mission,TX," Mission, TX",26.2159066,-98.3252932
4680, Sachse,TX," Sachse, TX",32.9762327,-96.5952703
4681, Fort Worth,TX," Fort Worth, TX",32.7554883,-97.3307658
4682, Richmond,TX," Richmond, TX",29.5821811,-95.7607832
4683, Jonesboro,AR," Jonesboro, AR",35.8422967,-90.704279
4684, Fayetteville,NC," Fayetteville, NC",35.0526641,-78.8783585
4685, Hazel Green,AL," Hazel Green, AL",34.9323102,-86.5719383
4686, Greenwood,SC," Greenwood, SC",34.1954001,-82.1617883
4687, Lubbock,TX," Lubbock, TX",33.5778631,-101.8551665
4688, Jurupa Valley,CA," Jurupa Valley, CA",33.9971974,-117.4854802
4689, Sparks,NV," Sparks, NV",39.5349112,-119.7526886
4690, Temple,TX," Temple, TX",31.0982344,-97.342782
4691, Shreveport,LA," Shreveport, LA",32.5251516,-93.7501789
4692, Louisville,KY," Louisville, KY",38.2526647,-85.7584557
4693, Port Charlotte,FL," Port Charlotte, FL",26.9761707,-82.0906448
4694, Broken Arrow,OK," Broken Arrow, OK",36.060949,-95.7974526
4695, Jonesboro,AR," Jonesboro, AR",35.8422967,-90.704279
4696, Sutton,WV," Sutton, WV",38.6645443,-80.7098191
4697, Centerton,AR," Centerton, AR",36.359799,-94.2852085
4698, Cameron,NC," Cameron, NC",35.3268226,-79.255303
4699, Siloam Springs,AR," Siloam Springs, AR",36.1881365,-94.5404962
4700, Rock Hill,SC," Rock Hill, SC",34.9248667,-81.0250784
4701, Anna,TX," Anna, TX",33.3490011,-96.5485991
4702, Horn Lake,MS," Horn Lake, MS",34.9553719,-90.0348139
4703, Lake Worth,FL," Lake Worth, FL",26.6167555,-80.0684479
4704, Mckinney,TX," Mckinney, TX",33.1972465,-96.6397822
4705, Riverview,FL," Riverview, FL",27.8661364,-82.3264809
4706, Pea Ridge,AR," Pea Ridge, AR",36.4539625,-94.1152041
4707, Cabot,AR," Cabot, AR",34.974532,-92.0165336
4708, Wake Forest,NC," Wake Forest, NC",35.9798734,-78.5097228
4709, Cape Coral,FL," Cape Coral, FL",26.5628537,-81.9495331
4710, Jacksonville,FL," Jacksonville, FL",30.3321838,-81.655651
4711, East Point,GA," East Point, GA",33.6795531,-84.4393724
4712, Timberville,VA," Timberville, VA",38.6390069,-78.7739112
4713, Dallas,NC," Dallas, NC",35.3165257,-81.1761895
4714, Richlands,NC," Richlands, NC",34.8993297,-77.5466342
4715, Ankeny,IA," Ankeny, IA",41.7317884,-93.6001278
4716, La Vergne,TN," La Vergne, TN",36.0156178,-86.5819394
4717, Riverton,UT," Riverton, UT",40.521893,-111.9391023
4718, Gastonia,NC," Gastonia, NC",35.262082,-81.1873005
4719, Salem,IN," Salem, IN",38.6056131,-86.101089
4720, Cape Girardeau,MO," Cape Girardeau, MO",37.3058839,-89.5181476
4721, Newport,NC," Newport, NC",34.7865497,-76.8591057
4722, Hewitt,TX," Hewitt, TX",31.4623902,-97.1958377
4723, Surf City,NC," Surf City, NC",34.4271121,-77.5460805
4724, Herriman,UT," Herriman, UT",40.5141147,-112.0329938
4725, Princeton,TX," Princeton, TX",33.1801161,-96.4980424
4726, Rockingham,VA," Rockingham, VA",38.5825919,-78.8835548
4727, Waxhaw,NC," Waxhaw, NC",34.9245935,-80.7434019
4728, North Chesterfield,VA," North Chesterfield, VA",37.458993,-77.468513
4729, Darlington,SC," Darlington, SC",34.2998762,-79.8761741
4730, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
4731, Miramar,FL," Miramar, FL",25.9860762,-80.3035602
4732, Great Falls,MT," Great Falls, MT",47.5052849,-111.3007715
4733, Adel,GA," Adel, GA",31.1371358,-83.4234936
4734, Lexington,NC," Lexington, NC",35.8240265,-80.2533838
4735, Lumberton,NC," Lumberton, NC",34.6182199,-79.0086424
4736, Lumberton,NC," Lumberton, NC",34.6182199,-79.0086424
4737, New Bern,NC," New Bern, NC",35.108493,-77.0441143
4738, San Angelo,TX," San Angelo, TX",31.4637723,-100.4370375
4739, Lancaster,TX," Lancaster, TX",32.5920798,-96.7561082
4740, North Port,FL," North Port, FL",27.044224,-82.2359254
4741, El Paso,TX," El Paso, TX",31.7618778,-106.4850217
4742, Desoto,TX," Desoto, TX",32.5896998,-96.8570738
4743, Greenville,NC," Greenville, NC",35.612661,-77.3663538
4744, Winterville,NC," Winterville, NC",35.529051,-77.4010762
4745, Grantsboro,NC," Grantsboro, NC",35.1404424,-76.842436
4746, Rowlett,TX," Rowlett, TX",32.9029017,-96.56388
4747, Denham Springs,LA," Denham Springs, LA",30.4868564,-90.9562125
4748, Burgaw,NC," Burgaw, NC",34.5521113,-77.926098
4749, Sylvester,GA," Sylvester, GA",31.5307349,-83.8354542
4750, Archdale,NC," Archdale, NC",35.914581,-79.9719831
4751, Atmore,AL," Atmore, AL",31.0237921,-87.4938708
4752, Farmington,AR," Farmington, AR",36.0420248,-94.2471515
4753, Fort Worth,TX," Fort Worth, TX",32.7554883,-97.3307658
4754, Mount Vernon,MO," Mount Vernon, MO",37.1036665,-93.8185401
4755, Huntsville,AL," Huntsville, AL",34.7303688,-86.5861037
4756, Buffalo,WV," Buffalo, WV",38.6175863,-81.9818042
4757, Georgetown,KY," Georgetown, KY",38.2097967,-84.5588311
4758, Baton Rouge,LA," Baton Rouge, LA",30.4514677,-91.1871466
4759, San Antonio,TX," San Antonio, TX",29.4241219,-98.4936282
4760, Baton Rouge,LA," Baton Rouge, LA",30.4514677,-91.1871466
4761, Cochran,GA," Cochran, GA",32.3868278,-83.3546098
4762, Cullman,AL," Cullman, AL",34.1748208,-86.8436124
4763, San Angelo,TX," San Angelo, TX",31.4637723,-100.4370375
4764, Crestwood,KY," Crestwood, KY",38.3242355,-85.4724593
4765, Norman,OK," Norman, OK",35.2225668,-97.4394777
4766, Port St Lucie,FL," Port St Lucie, FL",27.2730492,-80.3582261
4767, Sarasota,FL," Sarasota, FL",27.3364347,-82.5306527
4768, Carencro,LA," Carencro, LA",30.317144,-92.0490096
4769, Morganton,NC," Morganton, NC",35.7454071,-81.6848188
4770, Princeton,NJ," Princeton, NJ",40.3439888,-74.6514481
4771, Norman,OK," Norman, OK",35.2225668,-97.4394777
4772, Bradenton,FL," Bradenton, FL",27.4989278,-82.5748194
4773, Humble,TX," Humble, TX",29.9988312,-95.2621553
4774, San Angelo,TX," San Angelo, TX",31.4637723,-100.4370375
4775, Yuma,AZ," Yuma, AZ",32.6926512,-114.6276916
4776, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
4777, Hudson,NC," Hudson, NC",35.8484645,-81.4959267
4778, Katy,TX," Katy, TX",29.7857853,-95.8243956
4779, Hickory,NC," Hickory, NC",35.7344538,-81.3444573
4780, Goldsboro,NC," Goldsboro, NC",35.3848841,-77.9927651
4781, Greenville,NC," Greenville, NC",35.612661,-77.3663538
4782, Huntsville,AL," Huntsville, AL",34.7303688,-86.5861037
4783, Grovetown,GA," Grovetown, GA",33.4504157,-82.1981764
4784, Goldsboro,NC," Goldsboro, NC",35.3848841,-77.9927651
4785, Hurst,TX," Hurst, TX",32.8234621,-97.1705678
4786, St. Pauls,NC," St. Pauls, NC",34.8065528,-78.9711406
4787, Cypress,TX," Cypress, TX",29.9716905,-95.6937856
4788, Amarillo,TX," Amarillo, TX",35.2219971,-101.8312969
